phenotype,PBW_kg,VT_ml_per_kg,VT_ml,RR_min,Ti_s,waveform,pause_fraction,PEEP_cmH2O,C_total_L_per_cmH2O,R_equivalent_cmH2O_s_per_L,global_energy_J,MP_J_min,EII,DCES,Ppeak_cmH2O,Pplat_cmH2O,driving_pressure_cmH2O,minute_ventilation_L_min,end_inspiratory_volume_L,REF_1,comp_energy_J_1,REF_2,comp_energy_J_2,REF_3,comp_energy_J_3,REF_4,comp_energy_J_4,REF_5,comp_energy_J_5,REF_6,comp_energy_J_6
compliance_dominant,70,4,280.0,10,1.5,square,0.0,5.0,0.039999999999999994,8.000000000000002,0.1408759281980802,1.4087592819808021,0.30557396873805165,0.23744149199506337,13.656594141707028,13.656594141707028,8.656594141707028,2.8000000000000003,0.2800000000000001,0.08872291975571472,0.012498923673030099,0.12255154508542612,0.01726456266601828,0.15461385592996027,0.0217813704664174,0.18453149355845924,0.025996045436826005,0.2121386936753763,0.029885235378246843,0.23744149199506337,0.033449790577541584
compliance_dominant,70,4,280.0,10,1.5,square,0.1,5.0,0.039999999999999994,8.000000000000002,0.14574736171561117,1.4574736171561118,0.31339531940240567,0.24111115699151572,13.839768722935299,12.10778988669972,7.10778988669972,2.8000000000000003,0.2800000000000002,0.08822866634733499,0.013077621793903982,0.12153611397965462,0.018014590934307358,0.15275708493376716,0.02264229377828986,0.18304954926502792,0.027132369488717063,0.21331742848269944,0.031618801090822206,0.24111115699151572,0.03573850373088966
compliance_dominant,70,4,280.0,10,1.5,square,0.2,5.0,0.039999999999999994,8.000000000000002,0.1518119319364572,1.5181193193645721,0.3159389639367306,0.24313125816845202,14.068205300152883,12.069696490108068,7.069696490108068,2.8000000000000003,0.2800000000000001,0.08849862585427366,0.013820492731333412,0.1214518422463706,0.018966670801611775,0.15189211187535462,0.023720411564094893,0.18148979419547712,0.028342568681462323,0.21353636766007203,0.03334715978506744,0.24313125816845202,0.03796888091584726
compliance_dominant,70,4,280.0,10,1.5,decelerating,0.0,5.0,0.039999999999999994,8.000000000000002,0.14450111614107056,1.4450111614107055,0.33230996295940457,0.2446897835945862,12.859117973696591,12.859117973696591,7.859117973696591,2.8000000000000003,0.2800000000000002,0.08315630339273478,0.012016178654415679,0.11818937989556416,0.017078497310930044,0.15252323225472417,0.022039777298251396,0.18532639813367535,0.026779871380720528,0.2161149027287155,0.031228844659018314,0.2446897835945862,0.03535794683773476
compliance_dominant,70,4,280.0,10,1.5,decelerating,0.1,5.0,0.039999999999999994,8.000000000000002,0.14976058434961823,1.4976058434961823,0.3356977884641479,0.24670768536202548,12.957002268359552,12.07576704665313,7.07576704665313,2.8000000000000003,0.27999999999999997,0.08310802007480353,0.012589210815724712,0.11791727843679563,0.01786212059583636,0.15163186472387893,0.022969209345526282,0.18409660230342553,0.027886970893668407,0.2165385490990708,0.03280128009168919,0.24670768536202548,0.03737130373321991
compliance_dominant,70,4,280.0,10,1.5,decelerating,0.2,5.0,0.039999999999999994,8.000000000000002,0.15630819928606893,1.5630819928606892,0.3351291590593185,0.24749509449646184,13.079463731110563,12.050946085213265,7.0509460852132655,2.8000000000000003,0.2800000000000001,0.08364413370594165,0.013335888420563376,0.11832940672667941,0.018865970571542462,0.15139148872015962,0.02413725759289695,0.18287346890448408,0.02915661945839876,0.21626640744627335,0.034480656933562406,0.24749509449646184,0.0394596347479076
compliance_dominant,70,4,280.0,10,1.5,sinusoidal,0.0,5.0,0.039999999999999994,8.000000000000002,0.15142400478086232,1.5142400478086233,0.33647644763248014,0.2450053497859333,12.922762394477697,12.115317702271355,7.115317702271355,2.8000000000000003,0.27999999999999997,0.08172154897257876,0.012431197319482265,0.11757219592612293,0.017884672833757508,0.15262682398108818,0.02321706072643625,0.18608538266802024,0.028306660107406047,0.21698869866625653,0.03300756487279777,0.2450053497859333,0.03726936023373322
compliance_dominant,70,4,280.0,10,1.5,sinusoidal,0.1,5.0,0.039999999999999994,8.000000000000002,0.1574176660228248,1.574176660228248,0.3373690693341095,0.2465651401841806,13.10057172011368,12.077704544956038,7.077704544956038,2.8000000000000003,0.27999999999999997,0.0822286619474072,0.013152627818079866,0.11776340782555755,0.018836476686304046,0.1519666695578169,0.024307352182448075,0.1845089646862857,0.029512552972953694,0.21696715579875192,0.034704301169262965,0.2465651401841806,0.03943855396588357
compliance_dominant,70,4,280.0,10,1.5,sinusoidal,0.2,5.0,0.039999999999999994,8.000000000000002,0.1648755463065459,1.648755463065459,0.3342588663184187,0.24681840594763954,13.334154110465374,12.054108948543831,7.054108948543831,2.8000000000000003,0.28000000000000036,0.08337534703486994,0.01409422518318483,0.11860084087220504,0.02004893553808926,0.1518423555850572,0.02566826319854439,0.1831028120797248,0.03095270193054427,0.21626023848050355,0.036557814842302264,0.24681840594763954,0.041723534791715595
compliance_dominant,70,4,280.0,15,0.6,square,0.0,5.0,0.039999999999999994,8.000000000000002,0.20545114170559411,3.081767125583912,0.22929453213988787,0.2151096860890283,16.092538735032853,16.092538735032853,11.092538735032853,4.2,0.28000000000000014,0.10337424598604485,0.021238356860787858,0.1357038785667673,0.02788051678541966,0.16194039032964713,0.03327083808147558,0.18322077168494794,0.03764291672685257,0.2006510273435644,0.04122398265213572,0.2151096860890283,0.04419453059892285
